User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?
1571,4,2019,4,5,12:36,$409.00,Chip Transaction,1.90253E+17,Rome,Italy,,3359,
1546,2,2019,4,2,17:35,$40.08,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
2,0,2019,2,21,15:24,$33.34,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,2,2019,1,18,06:07,$88.49,Chip Transaction,3.52721E+18,La Verne,CA,91750,5300,
1,2,2019,4,30,04:36,$129.02,Chip Transaction,-6.09472E+18,Little Neck,NY,11363,4900,
0,3,2019,12,4,06:10,$121.46,Swipe Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,"Insufficient Balance,"
528,1,2019,7,27,12:35,$45.75,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
1780,1,2019,3,15,11:52,$163.05,Swipe Transaction,-2.91654E+18,Rome,Italy,,5712,
1579,2,2019,2,15,12:16,$0.84,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
240,2,2019,6,28,15:22,$35.38,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
1572,3,2019,3,15,10:38,$37.75,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
796,1,2019,2,14,17:32,$47.51,Swipe Transaction,3.18952E+18,Rome,Italy,,5311,
1528,2,2019,7,6,11:22,$39.55,Chip Transaction,-7.5187E+18,Rome,Italy,,5813,
1,2,2020,1,2,07:04,$122.95,Chip Transaction,-8.72734E+18,Little Neck,NY,11363,5655,
2,0,2019,10,9,09:55,$53.18,Online Transaction,-6.45844E+18, ONLINE,,,4784,
190,1,2019,2,22,16:15,$55.66,Chip Transaction,8.18129E+18,Rome,Italy,,5661,
0,3,2019,5,11,13:26,$11.38,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,
1,2,2019,4,14,10:55,$966.04,Swipe Transaction,-2.16533E+18,Fresh Meadows,NY,11365,5311,
0,3,2019,7,27,05:56,$95.85,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,
0,3,2019,7,28,06:27,$114.75,Swipe Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
0,3,2019,4,15,13:29,$54.00,Swipe Transaction,-1.28808E+18,La Verne,CA,91750,5499,
0,3,2020,2,22,06:06,$162.27,Swipe Transaction,1.91348E+18,La Verne,CA,91750,5300,
156,0,2019,10,25,19:26,$59.85,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
1353,1,2019,1,18,11:23,$-91.00,Chip Transaction,1.79919E+18,Rome,Italy,,5499,
100,3,2019,4,23,10:44,$64.99,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
0,1,2019,8,7,19:10,$17.70,Chip Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
1798,0,2019,4,2,17:16,$37.19,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
767,0,2019,6,29,13:00,$73.99,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
2,0,2019,3,21,23:53,$1.83,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
0,0,2019,2,21,06:39,$38.81,Chip Transaction,-7.27612E+17,Monterey Park,CA,91754,5411,
0,1,2020,2,17,07:23,$73.10,Chip Transaction,3.52721E+18,La Verne,CA,91750,5300,
0,2,2019,3,31,05:19,$123.49,Chip Transaction,3.52721E+18,La Verne,CA,91750,5300,
0,3,2019,1,4,06:51,$35.73,Swipe Transaction,-5.46792E+18,North Grafton,MA,1536,5912,
0,0,2019,4,19,06:38,$128.90,Chip Transaction,-2.45178E+17,La Verne,CA,91750,5311,
0,2,2019,10,6,06:27,$123.39,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,
0,1,2019,4,26,10:30,$23.48,Chip Transaction,-8.68256E+16,La Verne,CA,91750,7230,
165,0,2019,5,16,12:23,$7.37,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
1689,1,2019,3,14,13:14,$381.00,Chip Transaction,-1.12121E+17,Rome,Italy,,3509,
0,3,2020,1,12,06:40,$44.83,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,
1,3,2019,9,11,14:48,$157.13,Swipe Transaction,-8.56695E+18,San Antonio,TX,78223,3640,
0,2,2019,9,8,06:34,$47.50,Chip Transaction,5.81722E+18,La Verne,CA,91750,5912,
2,0,2019,2,12,09:59,$55.73,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,3,2020,1,14,06:49,$24.28,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,
240,2,2019,6,22,14:00,$82.47,Chip Transaction,-5.16204E+18,Rome,Italy,,5541,
0,3,2019,8,8,09:25,$114.13,Swipe Transaction,3.18952E+18,La Verne,CA,91750,5311,
0,1,2019,6,26,09:30,$67.64,Chip Transaction,-3.34594E+18,La Verne,CA,91750,7538,
1076,0,2019,2,26,11:27,$3.76,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
0,0,2019,3,30,13:53,$6.96,Chip Transaction,1.91348E+18,La Verne,CA,91750,5300,
262,0,2019,4,18,17:11,$148.37,Chip Transaction,-3.15872E+18,Rome,Italy,,5812,
0,0,2019,7,5,06:35,$24.27,Chip Transaction,4.06065E+18,La Verne,CA,91750,5411,
2,0,2019,9,29,09:33,$51.08,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,3,2019,8,25,13:28,$-65.00,Swipe Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
2,0,2019,7,19,04:21,$47.36,Online Transaction,-6.45844E+18, ONLINE,,,4784,
2,0,2019,6,30,07:57,$5.07,Chip Transaction,-7.80474E+18,West Covina,CA,91792,5812,
0,3,2019,10,15,06:23,$127.71,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,
2,0,2019,3,3,14:34,$136.49,Swipe Transaction,-3.69365E+18,Alhambra,CA,91801,4814,
2,0,2019,7,23,22:11,$37.11,Chip Transaction,3.63912E+18,West Covina,CA,91792,5814,
230,1,2019,1,15,16:03,$10.24,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
597,0,2019,10,11,12:07,$174.48,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
1364,2,2019,5,9,12:23,$76.00,Chip Transaction,1.79919E+18,Rome,Italy,,5499,
1,3,2019,3,11,11:00,$45.86,Chip Transaction,-3.22224E+18,Little Neck,NY,11363,5651,
1,2,2019,10,29,13:31,$104.16,Chip Transaction,-6.73834E+18,Corona,NY,11368,7538,
0,3,2019,9,10,13:50,$75.85,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,
1,4,2019,10,6,06:54,$8.67,Chip Transaction,-4.79124E+18,Little Neck,NY,11363,5921,
1419,3,2019,3,26,15:48,$42.39,Chip Transaction,-5.16204E+18,Rome,Italy,,5541,
556,0,2019,8,13,18:08,$72.87,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
2,0,2019,9,27,23:16,$2.09,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
0,2,2019,3,25,18:47,$17.65,Chip Transaction,-2.45178E+17,La Verne,CA,91750,5311,
2,0,2019,7,15,23:55,$2.32,Chip Transaction,6.6665E+18,West Covina,CA,91792,5499,
81,2,2019,5,17,15:18,$90.03,Chip Transaction,4.57388E+18,Rome,Italy,,5045,
1508,4,2019,6,11,18:49,$0.95,Chip Transaction,4.57388E+18,Rome,Italy,,5045,
262,0,2019,4,26,13:28,$33.53,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
1,1,2019,5,1,08:27,$135.14,Chip Transaction,-5.16204E+18,Little Neck,NY,11363,5541,
2,1,2019,1,1,05:08,$44.44,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1260,2,2019,7,9,12:41,$2.94,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
0,2,2019,12,24,06:01,$129.85,Chip Transaction,5.81722E+18,La Verne,CA,91750,5912,
0,2,2019,7,15,17:39,$7.28,Online Transaction,-5.21142E+17, ONLINE,,,5815,
1,1,2019,8,7,19:20,$349.00,Swipe Transaction,6.63005E+18,Ogdensburg,NJ,7439,7011,
1917,0,2019,3,28,15:41,$3.07,Chip Transaction,-7.5187E+18,Rome,Italy,,5813,
1237,0,2019,10,8,17:15,$28.07,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
1798,0,2019,3,19,17:31,$8.49,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
579,1,2019,3,16,15:40,$76.00,Chip Transaction,-1.28808E+18,Rome,Italy,,5499,
1558,2,2019,5,14,12:06,$127.45,Chip Transaction,-8.40529E+18,Rome,Italy,,5651,
0,0,2019,4,30,07:12,$120.00,Chip Transaction,-4.28247E+18,Mira Loma,CA,91752,4829,"Bad PIN,"
1,4,2019,10,8,13:18,$0.79,Chip Transaction,-5.47568E+18,Rego Park,NY,11374,5942,
0,2,2019,12,1,06:44,$36.60,Chip Transaction,5.81722E+18,La Verne,CA,91750,5912,
0,0,2019,6,10,13:24,$11.68,Chip Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,
0,2,2019,11,25,07:56,$582.26,Chip Transaction,3.95215E+18,La Verne,CA,91750,7538,
1641,1,2019,5,30,10:50,$10.82,Chip Transaction,-8.83014E+18,Rome,Italy,,5211,
1,3,2019,9,6,18:24,$87.86,Chip Transaction,-5.65725E+18,Little Neck,NY,11363,5411,
745,1,2019,10,10,15:49,$0.01,Swipe Transaction,6.99836E+18,Rome,Italy,,5411,
0,1,2019,3,20,20:23,$92.40,Chip Transaction,-4.50054E+18,La Verne,CA,91750,5814,
1,2,2019,8,27,10:57,$13.73,Swipe Transaction,-6.73026E+18,Little Neck,NY,11363,7210,
1425,7,2019,7,12,10:58,$0.29,Chip Transaction,-4.75206E+18,Rome,Italy,,4214,
0,1,2019,7,30,13:21,$98.00,Chip Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
0,3,2019,4,28,07:25,$40.40,Swipe Transaction,5.81722E+18,La Verne,CA,91750,5912,
1018,0,2019,7,2,16:34,$512.13,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
1,4,2019,2,23,19:01,$16.20,Chip Transaction,2.88124E+18,Little Neck,NY,11363,7832,
1844,2,2019,10,10,14:21,$21.79,Chip Transaction,-3.15872E+18,Rome,Italy,,5812,
2,0,2019,1,3,14:46,$52.95,Online Transaction,-6.45844E+18, ONLINE,,,4784,
2,0,2019,4,5,07:10,$37.90,Chip Transaction,-3.26567E+18,West Covina,CA,91792,7832,
278,1,2019,4,23,15:08,$38.45,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
740,1,2019,4,27,10:36,$87.10,Chip Transaction,7.48862E+18,Rome,Italy,,5651,
1166,0,2019,6,21,14:32,$59.40,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
0,3,2019,1,25,06:16,$141.78,Swipe Transaction,5.81722E+18,La Verne,CA,91750,5912,
2,0,2019,4,18,04:45,$48.54,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1,3,2019,11,7,20:38,$28.52,Chip Transaction,2.13217E+18,Little Neck,NY,11363,5813,
1400,0,2019,4,20,19:18,$52.23,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
1212,5,2019,3,8,16:30,$1.77,Swipe Transaction,2.02755E+18,Rome,Italy,,5541,
0,0,2019,3,26,07:01,$38.82,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,
1207,0,2019,10,12,17:52,$33.44,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,"Bad PIN,"
2,0,2019,5,3,07:30,$7.84,Chip Transaction,-6.03533E+18,Alhambra,CA,91801,5812,
0,0,2019,12,18,20:32,$69.29,Swipe Transaction,-1.60579E+18,La Verne,CA,91750,5812,
1,1,2019,7,4,04:50,$112.27,Chip Transaction,-6.09472E+18,Little Neck,NY,11363,4900,
2,0,2019,3,7,14:37,$45.51,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1231,1,2019,10,5,14:20,$52.96,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
2,1,2019,1,8,04:57,$49.86,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,0,2019,5,9,13:25,$-95.00,Chip Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
1455,1,2019,1,25,16:55,$139.96,Chip Transaction,6.66197E+18,Rome,Italy,,5211,
1,3,2019,8,12,19:28,$57.30,Chip Transaction,-7.61276E+18,Ogdensburg,NJ,7439,5812,
1006,1,2019,2,14,13:22,$160.00,Chip Transaction,-6.16179E+18,Rome,Italy,,3389,
205,2,2019,10,5,11:09,$4.45,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
1505,1,2019,8,29,17:27,$81.86,Chip Transaction,-8.83014E+18,Rome,Italy,,5211,
908,1,2019,10,3,11:18,$2.00,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
2,0,2019,6,16,10:24,$46.33,Online Transaction,-6.45844E+18, ONLINE,,,4784,
0,0,2019,8,26,06:31,$36.72,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,
370,0,2019,10,1,19:51,$38.59,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
0,3,2019,2,15,06:18,$111.06,Swipe Transaction,-2.45178E+17,La Verne,CA,91750,5311,
2,0,2019,5,10,23:59,$1.99,Chip Transaction,-6.57101E+18,Niagara Falls,NY,14303,5499,
2,0,2019,3,25,05:18,$23.91,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1064,6,2019,10,17,18:13,$106.48,Chip Transaction,-8.40529E+18,Rome,Italy,,5651,
628,0,2019,7,23,15:49,$16.80,Chip Transaction,5.50735E+18,Rome,Italy,,4121,
0,3,2019,1,24,06:15,$137.82,Swipe Transaction,1.91348E+18,La Verne,CA,91750,5300,
0,2,2019,4,22,20:15,$85.01,Chip Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,
0,3,2019,7,22,06:46,$39.75,Swipe Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,
1473,1,2019,1,1,13:28,$26.77,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,
466,1,2019,8,3,13:05,$38.86,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
946,2,2019,5,4,10:56,$19.00,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
0,0,2019,10,10,06:28,$148.97,Chip Transaction,1.91348E+18,La Verne,CA,91750,5300,
0,1,2019,1,17,13:28,$81.49,Chip Transaction,-1.28808E+18,La Verne,CA,91750,5499,
0,3,2020,2,15,06:37,$101.53,Swipe Transaction,-2.45178E+17,La Verne,CA,91750,5311,
2,0,2019,1,19,17:10,$44.38,Chip Transaction,-4.16511E+18,West Covina,CA,91792,7538,
2,0,2019,12,2,14:54,$46.17,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1,1,2019,1,20,12:38,$114.95,Chip Transaction,-3.22076E+18,South Ozone Park,NY,11420,5311,
0,3,2020,2,12,13:55,$208.55,Swipe Transaction,1.7153E+18,New York,NY,10128,3722,
2,0,2019,4,12,06:46,$11.15,Chip Transaction,6.04253E+18,West Covina,CA,91792,5912,
2,0,2019,3,21,04:16,$19.03,Chip Transaction,-8.97455E+18,San Francisco,CA,94103,5813,
1327,3,2019,3,25,11:51,$-284.00,Chip Transaction,1.90253E+17,Rome,Italy,,3359,
0,3,2019,12,26,17:49,$17.71,Swipe Transaction,5.81722E+18,La Verne,CA,91750,5912,
764,1,2019,1,8,16:57,$55.73,Chip Transaction,-8.40529E+18,Rome,Italy,,5651,
822,3,2019,7,30,11:41,$4.32,Chip Transaction,-6.16179E+18,Rome,Italy,,3389,
193,2,2019,7,19,18:05,$4.77,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
1,3,2019,5,5,12:39,$12.89,Chip Transaction,-5.65725E+18,Little Neck,NY,11363,5411,
478,0,2019,10,22,12:42,$126.12,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
0,1,2019,9,21,06:42,$40.21,Chip Transaction,5.81722E+18,La Verne,CA,91750,5912,
0,1,2019,1,3,09:34,$47.73,Chip Transaction,-6.73834E+18,North Oxford,MA,1537,7538,
0,3,2019,8,25,13:09,$65.00,Swipe Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
1,4,2020,1,26,06:56,$18.05,Chip Transaction,-5.16204E+18,Little Neck,NY,11363,5541,
1324,0,2019,5,30,16:34,$8.05,Chip Transaction,-3.15872E+18,Rome,Italy,,5812,
0,3,2019,2,1,13:49,$60.75,Online Transaction,-7.42109E+18, ONLINE,,,5311,
2,0,2019,4,24,13:16,$13.85,Chip Transaction,-3.89612E+17,West Covina,CA,91792,7230,
0,2,2019,12,1,20:13,$55.41,Chip Transaction,-5.0235E+18,Mira Loma,CA,91752,5812,
0,1,2019,1,17,13:29,$87.00,Chip Transaction,-1.28808E+18,La Verne,CA,91750,5499,
1,1,2020,1,26,05:29,$177.75,Chip Transaction,-6.09472E+18,Little Neck,NY,11363,4900,"Insufficient Balance,"
866,0,2019,8,2,18:20,$25.41,Chip Transaction,-7.5187E+18,Rome,Italy,,5813,
2,0,2019,2,24,17:10,$50.59,Chip Transaction,-3.34594E+18,West Covina,CA,91792,7538,
1,3,2019,1,31,05:24,$22.93,Online Transaction,6.45521E+18, ONLINE,,,5815,
0,2,2020,2,26,13:24,$6.00,Chip Transaction,5.2051E+18,New York,NY,10128,5812,
2,0,2019,2,8,14:41,$53.97,Online Transaction,-6.45844E+18, ONLINE,,,4784,
126,0,2019,8,10,16:22,$9.20,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
1572,3,2019,3,7,18:42,$61.27,Chip Transaction,3.41453E+18,Rome,Italy,,5651,
1,1,2019,6,15,13:27,$90.60,Chip Transaction,6.12657E+18,Little Neck,NY,11363,7538,
1,2,2019,5,30,13:07,$13.75,Chip Transaction,-5.16204E+18,Little Neck,NY,11363,5541,
162,2,2019,7,5,10:38,$118.52,Swipe Transaction,4.8349E+17,Rome,Italy,,3504,
2,0,2019,1,7,07:55,$7.58,Swipe Transaction,2.02755E+18,West Covina,CA,91792,5541,
0,1,2019,10,18,06:26,$135.03,Chip Transaction,-4.33423E+18,Highland Park,MI,48203,5541,
0,1,2019,9,18,06:56,$31.77,Chip Transaction,4.06065E+18,La Verne,CA,91750,5411,
1551,2,2019,8,3,15:25,$4.54,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
2,0,2019,4,14,14:13,$52.99,Online Transaction,-6.45844E+18, ONLINE,,,4784,
1,2,2019,3,12,13:00,$0.84,Chip Transaction,-5.47568E+18,Rego Park,NY,11374,5942,
1607,3,2019,10,22,13:37,$145.66,Chip Transaction,4.57388E+18,Rome,Italy,,5045,
1304,4,2019,3,30,16:25,$58.44,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
0,0,2020,1,31,12:42,$73.42,Chip Transaction,-7.14667E+18,Monterey Park,CA,91755,5970,
2,0,2019,5,20,04:15,$18.23,Chip Transaction,8.5104E+18,Niagara Falls,NY,14303,5813,
583,2,2019,5,7,15:59,$23.69,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
1,3,2019,2,2,09:28,$6.22,Chip Transaction,9.70328E+16,Oakland Gardens,NY,11364,5411,
1617,2,2019,10,22,17:26,$2.73,Chip Transaction,-8.40529E+18,Rome,Italy,,5651,
0,3,2019,2,15,16:52,$25.71,Online Transaction,4.24134E+18, ONLINE,,,4814,
256,0,2019,7,2,15:28,$75.00,Chip Transaction,-5.16204E+18,Rome,Italy,,5541,
0,0,2019,1,18,07:52,$37.96,Chip Transaction,5.81722E+18,La Verne,CA,91750,5912,
1,4,2019,4,4,10:39,$30.84,Chip Transaction,6.4899E+18,Little Neck,NY,11363,5211,
1,3,2019,3,17,13:55,$95.66,Chip Transaction,-6.73834E+18,Corona,NY,11368,7538,
0,1,2019,2,3,06:46,$48.72,Chip Transaction,-3.45515E+16,La Verne,CA,91750,5912,
1571,4,2019,3,28,16:49,$6.24,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
1,1,2020,2,4,08:06,$-63.00,Chip Transaction,1.79919E+18,Little Neck,NY,11363,5499,
406,1,2019,10,11,11:06,$13.87,Chip Transaction,-1.28808E+18,Rome,Italy,,5499,
0,3,2019,5,19,06:13,$118.97,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,"Insufficient Balance,"
1487,4,2019,5,11,12:26,$372.97,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
2,0,2019,12,24,03:55,$20.87,Swipe Transaction,-1.64421E+18,West Covina,CA,91792,5813,
1191,3,2019,3,12,17:52,$1.76,Chip Transaction,6.66197E+18,Rome,Italy,,5211,
1478,3,2019,5,30,12:21,$16.79,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
182,0,2019,1,8,14:50,$9.68,Chip Transaction,5.50735E+18,Rome,Italy,,4121,
0,2,2019,4,21,12:49,$80.41,Chip Transaction,-7.14667E+18,Monterey Park,CA,91755,5970,
156,0,2019,10,25,18:27,$58.60,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
1558,2,2019,5,9,11:29,$136.84,Chip Transaction,2.02755E+18,Rome,Italy,,5541,
0,3,2019,10,15,16:40,$104.20,Swipe Transaction,7.55138E+18,Detroit,MI,48202,5655,
0,2,2019,11,27,06:10,$94.46,Chip Transaction,1.91348E+18,Staten Island,NY,10302,5300,
450,0,2019,3,23,12:45,$21.31,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
0,1,2019,7,30,13:00,$65.69,Chip Transaction,2.02755E+18,Mira Loma,CA,91752,5541,
205,2,2019,10,5,11:03,$30.55,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
182,0,2019,1,17,14:18,$69.47,Chip Transaction,6.99836E+18,Rome,Italy,,5411,
1,1,2019,1,10,09:17,$-100.00,Chip Transaction,1.79919E+18,Little Neck,NY,11363,5499,
0,1,2020,2,14,06:23,$124.40,Chip Transaction,5.81722E+18,La Verne,CA,91750,5912,
100,3,2019,3,29,11:38,$46.00,Chip Transaction,-6.16179E+18,Rome,Italy,,3389,
785,0,2019,5,30,12:58,$82.84,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
1064,6,2019,10,25,18:09,$3.53,Chip Transaction,5.50735E+18,Rome,Italy,,4121,
1,1,2019,3,23,11:05,$-344.00,Swipe Transaction,-1.12121E+17,New Britain,CT,6052,3509,
1008,4,2019,10,4,14:45,$1111.01,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
1551,2,2019,7,30,19:41,$35.35,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
822,3,2019,7,30,16:20,$8.59,Chip Transaction,3.18952E+18,Rome,Italy,,5311,
0,3,2019,12,27,12:13,$421.00,Swipe Transaction,-1.12121E+17,Brownsville,TX,78520,3509,
914,4,2019,1,26,13:33,$33.40,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
0,3,2019,12,23,06:08,$142.86,Swipe Transaction,-3.45515E+16,La Verne,CA,91750,5912,
1781,1,2019,4,23,10:40,$127.36,Chip Transaction,6.0514E+18,Rome,Italy,,5310,
767,0,2019,6,25,12:03,$12.55,Chip Transaction,-7.14667E+18,Rome,Italy,,5970,
348,3,2019,3,28,13:38,$28.22,Chip Transaction,3.01718E+18,Rome,Italy,,5921,
1515,5,2019,4,5,15:08,$55.82,Chip Transaction,-6.16179E+18,Rome,Italy,,3389,
1,3,2019,6,7,10:04,$69.31,Chip Transaction,-5.46792E+18,Oakland Gardens,NY,11364,5912,
1885,1,2019,7,6,11:41,$113.19,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,
2,0,2019,3,11,09:29,$143.19,Online Transaction,-3.28934E+18, ONLINE,,,4899,
0,0,2019,8,19,13:51,$65.03,Chip Transaction,-2.45178E+17,La Verne,CA,91750,5311,
0,3,2019,5,23,06:26,$180.00,Swipe Transaction,-4.28247E+18,Mira Loma,CA,91752,4829,
0,3,2019,3,3,09:59,$151.09,Online Transaction,-9.09268E+18, ONLINE,,,4900,
1579,2,2019,1,24,18:02,$0.38,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
1,1,2019,11,1,10:05,$87.83,Chip Transaction,1.76341E+18,Little Neck,NY,11363,5912,
0,3,2019,12,3,06:27,$114.92,Swipe Transaction,4.06065E+18,La Verne,CA,91750,5411,
0,2,2019,2,26,14:46,$131.98,Chip Transaction,6.13029E+18,La Verne,CA,91750,5651,
2,0,2019,1,4,09:42,$56.43,Online Transaction,-6.45844E+18, ONLINE,,,4784,
509,1,2019,10,8,18:54,$21.35,Swipe Transaction,6.0514E+18,Rome,Italy,,5310,
1,4,2019,8,10,15:37,$20.07,Chip Transaction,6.13521E+18,Little Neck,NY,11363,9402,
1,1,2019,2,28,10:17,$85.27,Chip Transaction,-5.47568E+18,Rego Park,NY,11374,5942,
0,3,2019,4,26,06:10,$155.21,Swipe Transaction,3.52721E+18,La Verne,CA,91750,5300,
0,1,2020,1,23,05:50,$40.64,Chip Transaction,4.72291E+18,Merced,CA,95341,5411,
1675,0,2019,10,17,18:20,$117.46,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
1129,0,2019,5,23,11:25,$60.88,Chip Transaction,5.90183E+17,Rome,Italy,,5094,
1641,1,2019,5,30,10:33,$0.77,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
940,2,2019,10,12,15:07,$61.68,Chip Transaction,8.18129E+18,Rome,Italy,,5661,
1478,3,2019,5,28,14:42,$0.93,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,
1049,1,2019,8,31,17:22,$79.02,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
0,2,2020,2,19,06:37,$107.83,Chip Transaction,5.81722E+18,La Verne,CA,91750,5912,
1528,2,2019,6,22,11:18,$206.26,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,
2,0,2019,6,2,07:58,$5.63,Chip Transaction,-6.03533E+18,Alhambra,CA,91801,5812,
341,2,2019,4,16,11:20,$196.76,Chip Transaction,1.7153E+18,Rome,Italy,,3722,
1,2,2020,2,24,11:28,$81.65,Chip Transaction,-7.14667E+18,Jackson Heights,NY,11372,5970,
913,0,2019,2,12,15:22,$14.91,Chip Transaction,5.50735E+18,Rome,Italy,,4121,
597,0,2019,10,1,19:19,$12.88,Chip Transaction,2.02755E+18,Rome,Italy,,5541,
1,3,2019,2,13,16:53,$5.45,Swipe Transaction,-2.16533E+18,Fresh Meadows,NY,11365,5311,
0,3,2019,10,22,06:25,$115.29,Swipe Transaction,5.64126E+18,Detroit,MI,48202,5912,
0,3,2020,2,9,20:18,$126.73,Online Transaction,4.24134E+18, ONLINE,,,4814,
0,2,2019,3,7,13:45,$59.39,Chip Transaction,-5.47568E+18,Monterey Park,CA,91755,5942,
1,2,2019,6,25,10:04,$90.04,Chip Transaction,-5.65725E+18,Little Neck,NY,11363,5411,
0,2,2019,2,14,12:39,$6.36,Chip Transaction,3.52721E+18,La Verne,CA,91750,5300,
1576,3,2019,5,31,11:18,$4.47,Chip Transaction,9.05774E+18,Rome,Italy,,5311,
1,3,2019,6,20,07:57,$-96.00,Chip Transaction,1.79919E+18,Little Neck,NY,11363,5499,
1,1,2019,3,7,13:32,$102.29,Chip Transaction,-6.73834E+18,Corona,NY,11368,7538,
1163,5,2019,2,2,14:25,$1.05,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,
2,0,2019,9,26,04:30,$50.03,Online Transaction,-6.45844E+18, ONLINE,,,4784,
727,1,2019,9,5,12:34,$94.37,Chip Transaction,3.41453E+18,Rome,Italy,,5651,
1,1,2019,11,15,18:21,$116.55,Chip Transaction,-5.65725E+18,Little Neck,NY,11363,5411,
0,3,2019,12,6,06:22,$60.00,Swipe Transaction,-4.28247E+18,Mira Loma,CA,91752,4829,
73,0,2019,2,2,11:33,$91.38,Swipe Transaction,-7.27612E+17,Rome,Italy,,5411,
